id,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,superficie,superficie_util,terraza,garaje,estado,armarios,trastero,orientacion,calefaccion,planta,ascensor,construccion
106563842,Ventas,"Piso en venta en calle Ramón y Cajal, 7","Calle Ramón y Cajal, 7",Lobosillo,,Murcia,"Calle Ramón y Cajal, 7, Barrio Lobosillo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",48.000€,585 ,"['82 m² construidos, 70 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Construido en 2009', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",2,2,155889-R,Profesional,URBANE MAI,0,https://www.idealista.com/inmueble/106563842/,2024-11-21 12:07:05,82,,Balcón,,,,,,,,Sí,2009
106345981,Ventas,Piso en venta en San Miguel,,San Miguel,Centro,Murcia,"Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia",425.000€,2.500 ,"['170 m² construidos', '5 habitaciones', '5 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación norte', 'Construido en 1970', 'Calefacción individual', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",5,5,9535P,Profesional,Allure Inmuebles Sl,0,https://www.idealista.com/inmueble/106345981/,2024-11-21 12:07:05,170,,Terraza,,,Armarios empotrados,,norte,individual,,Sí,1970
106574113,Ventas,"Dúplex en venta en avenida San Fernando, 61","Avenida San Fernando, 61",San José de la Vega,Este,Murcia,"Avenida San Fernando, 61, Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",180.000€,773 ,"['233 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 2007', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']",4,3,MIHE_1516_AC,Profesional,Inmohogares MU,0,https://www.idealista.com/inmueble/106574113/,2024-11-21 12:07:05,233,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,"este, oeste",,,No,2007
106573897,Ventas,Piso en venta en La Flota,,La Flota,Norte,Murcia,"Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",285.000€,2.127 ,"['134 m² construidos', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 5ª exterior', 'Con ascensor']",4,2,N-1017,Profesional,netek,0,https://www.idealista.com/inmueble/106573897/,2024-11-21 12:07:05,134,,,Plaza de garaje,Segunda mano/buen estado,,,,,,Sí,
106568575,Ventas,"Piso en venta en avenida Río Segura, 9","Avenida Río Segura, 9",El Carmen,Sur,Murcia,"Avenida Río Segura, 9, Barrio El Carmen, Distrito Sur, Murcia, Área de Murcia, Murcia",390.000€,3.578 ,"['109 m² construidos, 95 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 1975', 'Calefacción central', 'Planta 8ª exterior', 'Con ascensor']",4,2,Puj00342,Profesional,Inmobiliaria Pujante,0,https://www.idealista.com/inmueble/106568575/,2024-11-21 12:07:05,109,,Terraza,Plaza de garaje,Segunda mano/buen estado,,Trastero,"norte, sur",central,,Sí,1975
106568713,Ventas,Ático en venta en La Alberca,,La Alberca,Este,Murcia,"Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",195.000€,1.054 ,"['185 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 35.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2009', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",4,2,12225CR,Profesional,VIVENTA GRUPO INMOBILIARIO,0,https://www.idealista.com/inmueble/106568713/,2024-11-21 12:07:05,185,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,"sur, este",individual,,Sí,2009
106568789,Ventas,Piso en venta en calle Condes de la Concepción,Calle Condes de la Concepción,El Palmar,Este,Murcia,"Calle Condes de la Concepción, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",146.000€,1.123 ,"['Ocupada ilegalmente', '130 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/para reformar', 'Orientación sur', 'Planta 3ª exterior', 'Sin ascensor']",3,2,ALQMURCIA31,Profesional,SA ROQUETA,0,https://www.idealista.com/inmueble/106568789/,2024-11-21 12:07:05,130,,,,,,,sur,,,No,
106568999,Ventas,"Piso en venta en vereda de la Ceña, 6",,El Esparragal,Norte,Murcia,"Vereda de la Ceña, 6, Barrio El Esparragal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",155.000€,1.183 ,"['131 m² construidos, 113 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2004', 'Planta 1ª exterior', 'Con ascensor']",3,2,C0126-LIRE-02691,Profesional,CENTURY 21 Now III,0,https://www.idealista.com/inmueble/106568999/,2024-11-21 12:07:05,131,,,Plaza de garaje,Segunda mano/buen estado,,Trastero,,,,Sí,2004
106569271,Ventas,Casa o chalet independiente en venta en calle Santa Rosa de Lima,Calle Santa Rosa de Lima,Corvera,,Murcia,"Calle Santa Rosa de Lima, Barrio Corvera, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",280.000€,2.393 ,"['Casa o chalet independiente', '1 planta', '117 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 354 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1983', 'No dispone de calefacción']",3,2,00COR1309,Profesional,Arena Homes,0,https://www.idealista.com/inmueble/106569271/,2024-11-21 12:07:05,117,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,,,,,,1983
106560906,Ventas,Casa de pueblo en venta en Cañadas de San Pedro,,Cañadas de San Pedro,,Murcia,"Barrio Cañadas de San Pedro, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",85.000€,944 ,"['Casa de pueblo', '90 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 300 m²', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este, oeste']",2,1,106560906,Profesional,Inmofelxa .,0,https://www.idealista.com/inmueble/106560906/,2024-11-21 12:07:05,90,,,Plaza de garaje,Segunda mano/buen estado,,Trastero,"sur, este, oeste",,,,
103088638,Ventas,Piso en venta en calle del Río Tajo,Calle del Río Tajo,La Paz,Centro,Murcia,"Calle del Río Tajo, Barrio La Paz, Distrito Centro, Murcia, Área de Murcia, Murcia",19.000€,380 ,"['50 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 6ª', 'Sin ascensor']",2,1,CS-15145-0001,,,0,https://www.idealista.com/inmueble/103088638/,2024-11-21 12:07:05,50,,,,Segunda mano/buen estado,,,,,,No,
106574426,Ventas,Piso en venta en San Andrés-San Antolín,,San Andrés-San Antolín,Centro,Murcia,"Barrio San Andrés-San Antolín, Distrito Centro, Murcia, Área de Murcia, Murcia",250.000€,2.083 ,"['120 m² construidos, 95 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1993', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']",4,2,30-15-15273,Profesional,Comprarcasa Iniesta Inmobiliaria,0,https://www.idealista.com/inmueble/106574426/,2024-11-21 12:07:05,120,,Balcón,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,oeste,individual,,Sí,1993
106620673,Ventas,"Chalet adosado en venta en avenida de Murcia, 61","Avenida de Murcia, 61",Los Ramos,Este,Murcia,"Avenida de Murcia, 61, Barrio Los Ramos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",45.000€,375 ,"['Chalet adosado', '2 plantas', '120 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Parcela de 60 m²', 'Segunda mano/para reformar']",3,2,106620673,Profesional,INMOAMM *,34868350946,https://www.idealista.com/inmueble/106620673/,2024-11-21 12:07:05,120,,,,,,,,,,,
106553616,Ventas,"Piso en venta en calle lo Navarro, 6","Calle lo Navarro, 6",Cabezo de Torres,Norte,Murcia,"Calle lo Navarro, 6, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",160.000€,2.000 ,"['80 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2010', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",2,2,106553616,Particular,german,0,https://www.idealista.com/inmueble/106553616/,2024-11-21 12:07:05,80,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,,,Sí,2010
106558109,Ventas,"Piso en venta en calle Abelardo Valero, 2","Calle Abelardo Valero, 2",La Alberca,Este,Murcia,"Calle Abelardo Valero, 2, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",149.000€,1.355 ,"['110 m² construidos, 108 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1979', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",3,2,ALB-1,Profesional,FELICIDAD BELTRAN,0,https://www.idealista.com/inmueble/106558109/,2024-11-21 12:07:05,110,,,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,este,,,Sí,1979
106559782,Ventas,Piso en venta en Gea y Truyols,,Gea y Truyols,,Murcia,"Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",79.999€,800 ,"['100 m² construidos, 85 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual', 'Con ascensor']",2,2,P6995,Profesional,5 Real Estate,0,https://www.idealista.com/inmueble/106559782/,2024-11-21 12:07:05,100,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,individual,,Sí,
106556324,Ventas,Piso en venta en La Purísima-Barriomar,,La Purísima-Barriomar,Sur,Murcia,"Barrio La Purísima-Barriomar, Distrito Sur, Murcia, Área de Murcia, Murcia",77.000€,794 ,"['97 m² construidos, 96 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1950', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",3,1,9001-1-23211,Profesional,Meraki Gestión Inmobiliaria,0,https://www.idealista.com/inmueble/106556324/,2024-11-21 12:07:05,97,,,,Segunda mano/buen estado,Armarios empotrados,,,,,No,1950
106556873,Ventas,Piso en venta en San Benito-Patiño,,San Benito-Patiño,Este,Murcia,"Barrio San Benito-Patiño, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",91.000€,1.422 ,"['64 m² construidos, 63 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2007', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",2,2,9001-1-23299,Profesional,Meraki Gestión Inmobiliaria,0,https://www.idealista.com/inmueble/106556873/,2024-11-21 12:07:05,64,,,,Segunda mano/buen estado,,Trastero,,,,Sí,2007
106557062,Ventas,Casa o chalet independiente en venta en El Puntal,,El Puntal,Norte,Murcia,"Barrio El Puntal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",119.900€,1.153 ,"['Casa o chalet independiente', '1 planta', '104 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'No dispone de calefacción']",3,1,MC141124,Profesional,compramostucasamurcia.com,0,https://www.idealista.com/inmueble/106557062/,2024-11-21 12:07:05,104,,,,Segunda mano/buen estado,,,,,,,
106475362,Ventas,Piso en venta en avenida Nueva Condomina,Avenida Nueva Condomina,Churra,Norte,Murcia,"Avenida Nueva Condomina, Barrio Churra, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",181.500€,1.512 ,"['120 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2009', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",3,2,8037-VI-000-001-008-00A,Profesional,Kellify .,0,https://www.idealista.com/inmueble/106475362/,2024-11-21 12:07:05,120,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,,individual,,Sí,2009
106556395,Ventas,"Piso en venta en avenida de Murcia, 50","Avenida de Murcia, 50",Puebla de Soto,Este,Murcia,"Avenida de Murcia, 50, Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",125.000€,1.190 ,"['105 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte, sur', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",3,2,106556395,Profesional,Estudio Abai Gestión Inmobiliaria,0,https://www.idealista.com/inmueble/106556395/,2024-11-21 12:07:05,105,,Terraza,Plaza de garaje,Segunda mano/buen estado,,,"norte, sur",,,Sí,
106556574,Ventas,Piso en venta en La Purísima-Barriomar,,La Purísima-Barriomar,Sur,Murcia,"Barrio La Purísima-Barriomar, Distrito Sur, Murcia, Área de Murcia, Murcia",77.000€,837 ,"['92 m² construidos, 76 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1950', 'Planta 1ª exterior', 'Sin ascensor']",3,1,32076I3-NA,Profesional,Pisocasion.es El Carmen,0,https://www.idealista.com/inmueble/106556574/,2024-11-21 12:07:05,92,,Terraza,,Segunda mano/buen estado,Armarios empotrados,,sur,,,No,1950
106552900,Ventas,Ático en venta en Garres y Lages,,Garres y Lages,Este,Murcia,"Barrio Garres y Lages, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",170.000€,1.360 ,"['125 m² construidos, 100 m² útiles', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2010', 'No dispone de calefacción', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",2,1,los123grres,Profesional,Llavete Gestión Patrimonial,0,https://www.idealista.com/inmueble/106552900/,2024-11-21 12:07:05,125,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,,,,Sí,2010
106553024,Ventas,Casa o chalet en venta en Sucina,,Sucina,,Murcia,"Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",154.995€,2.067 ,"['Casa o chalet', '75 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado']",3,2,MHX21940,Profesional,Home Espana,0,https://www.idealista.com/inmueble/106553024/,2024-11-21 12:07:05,75,,,,Segunda mano/buen estado,,,,,,,
106553094,Ventas,Piso en venta en Sucina,,Sucina,,Murcia,"Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",130.000€,1.733 ,"['75 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",2,1,708331,Profesional,Sunvilla Murcia,0,https://www.idealista.com/inmueble/106553094/,2024-11-21 12:07:05,75,,,,Segunda mano/buen estado,,,,,,,
106433347,Ventas,Piso en venta en Sucina,,Sucina,,Murcia,"Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",84.500€,1.112 ,"['76 m² construidos, 54 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Construido en 2007', 'Planta 3ª', 'Sin ascensor']",2,1,REMO-00746,Profesional,Hipoges .,0,https://www.idealista.com/inmueble/106433347/,2024-11-21 12:07:05,76,,,,,,,,,,No,2007
105876004,Ventas,"Casa o chalet independiente en venta en camino de los Puros, 142","Camino de los Puros, 142",Algezares,Este,Murcia,"Camino de los Puros, 142, Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",259.950€,1.733 ,"['Casa o chalet independiente', '1 planta', '150 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 1.200 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción individual: Bomba de frío/calor']",3,2,105876004,Particular,Brian,0,https://www.idealista.com/inmueble/105876004/,2024-11-21 12:07:05,150,,Terraza,Plaza de garaje,Segunda mano/buen estado,Armarios empotrados,Trastero,sur,individual,,,
106574608,Ventas,Piso en venta en calle de la Gloria,Calle de la Gloria,San Juan,Centro,Murcia,"Calle de la Gloria, Barrio San Juan, Distrito Centro, Murcia, Área de Murcia, Murcia",105.000€,1.438 ,"['73 m² construidos, 58 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación oeste', 'Planta 3ª exterior', 'Sin ascensor']",3,1,RP226202067215,Profesional,REDPISO MURCIA CONDOMINA,0,https://www.idealista.com/inmueble/106574608/,2024-11-21 12:07:05,73,,,,Segunda mano/buen estado,,,oeste,,,No,
106469258,Ventas,Casa o chalet independiente en venta en Los Martínez del Puerto,,Los Martínez del Puerto,,Murcia,"Barrio Los Martínez del Puerto, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",179.000€,385 ,"['Casa o chalet independiente', '2 plantas', '465 m² construidos, 464 m² útiles', '3 habitaciones', '3 baños', 'Parcela de 11.757 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'No dispone de calefacción']",3,3,02486,Profesional,Marmecasa,0,https://www.idealista.com/inmueble/106469258/,2024-11-21 12:07:05,465,,Terraza,Plaza de garaje,Segunda mano/buen estado,,Trastero,,,,,
104699219,Ventas,Piso en venta en calle Río Taibilla,Calle Río Taibilla,Zona Juan de Borbón,Norte,Murcia,"Calle Río Taibilla, Barrio Zona Juan de Borbón, Distrito Norte, Murcia, Área de Murcia, Murcia",246.000€,1.952 ,"['126 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Sin ascensor']",2,2,SRB0000184162,Profesional,Aliseda Inmobiliaria,0,https://www.idealista.com/inmueble/104699219/,2024-11-21 12:07:05,126,,,,Segunda mano/buen estado,,,,,,No,
